5.000000000000000278e-02 0.000000000000000000e+00 1.000000000000000056e-01 8.624153656097387211e-02 6.596944342905753933e-01
1.500000000000000222e-01 1.000000000000000056e-01 2.000000000000000111e-01 1.972841423855064419e-02 7.113674796906481745e-01
2.500000000000000000e-01 2.000000000000000111e-01 3.000000000000000444e-01 6.076387525844484210e-03 7.713342446545478071e-01
3.500000000000000333e-01 3.000000000000000444e-01 4.000000000000000222e-01 2.368597518134514524e-03 8.345233319118633419e-01
4.473684210526315819e-01 4.000000000000000222e-01 4.947368421052631415e-01 1.038851306190987419e-03 9.022319804067596705e-01
