5.000000000000000278e-02 0.000000000000000000e+00 1.000000000000000056e-01 1.570916510742656827e-02 1.000000000000000222e+00
1.500000000000000222e-01 1.000000000000000056e-01 2.000000000000000111e-01 1.789134157375263596e-03 1.000000000000000000e+00
2.500000000000000000e-01 2.000000000000000111e-01 3.000000000000000444e-01 2.525880110393960562e-04 9.924067204461354264e-01
3.500000000000000333e-01 3.000000000000000444e-01 4.000000000000000222e-01 5.496690414615975815e-05 9.664634465768755511e-01
4.473684210526315819e-01 4.000000000000000222e-01 4.947368421052631415e-01 1.318780803575483235e-05 9.862786607446762943e-01
