5.000000000000000278e-02 0.000000000000000000e+00 1.000000000000000056e-01 1.022102523107290273e-01 6.414639204040937237e-01
1.500000000000000222e-01 1.000000000000000056e-01 2.000000000000000111e-01 3.537579602522732819e-02 6.872704710054986510e-01
2.500000000000000000e-01 2.000000000000000111e-01 3.000000000000000444e-01 1.526004800634811649e-02 7.430006163562762334e-01
3.500000000000000333e-01 3.000000000000000444e-01 4.000000000000000222e-01 7.523634499436640879e-03 8.038790009526114444e-01
4.473684210526315819e-01 4.000000000000000222e-01 4.947368421052631415e-01 4.011805842704393478e-03 8.681000964440175327e-01
